ID-Lattes	Título	Ano	DOI	Veículo	ISSN	Volume	Fascículo	Serie	P-inicial	P-final	Palavras-chave	Autores	Quantidade-autores
3539564256173485	Who are the relevant stakeholders to the local government context? Empirical evidences on environmental influences in the decision-making process of English Local Authorities	2004	10.1590/S1807-76922004000100004	BAR. Brazilian Administration Review	18077692	1	1	1	46	63	['Administração Pública', 'Administração Municipal', 'Análise de Stakeholders', 'Administração Estratégica']	Gomes, Ricardo Corrêa	1
3539564256173485	Proposing a theoretical framework to investigate the relationships between an organization and its environment	2007	10.1590/S1415-65552007000100005	Revista de Administração Contemporânea (Impresso)	14156555	11		1	75	96	['Teoria das Organizações', 'Revisão de literatura', 'teoria dos stakeholders', 'Teoria da Dependência de Recursos', 'Teoria Institucional']	Gomes, Ricardo Corrêa; GOMES, Luciana de Oliveira Miranda	2
3539564256173485	Stakeholder management in the local government decision-making area: evidences from a triangulation study with the English local government	2006	10.1590/S1807-76922006000100005	BAR. Brazilian Administration Review	18077692		1	1	46	63	['Administração Municipal', 'Análise de Stakeholders', 'Estudos de Caso', 'Institucionalismo', 'Teoria da Dependência de Recursos']	Gomes, Ricardo Corrêa	1
3539564256173485	Stakeholder management in the local government decision-making area: evidences from a triangulation study with the English local government	2006	10.1590/S1415-65552006000500005	Revista de Administração Contemporânea (Impresso)	14156555	10		5	77	98	['Administração Pública', 'Análise de Stakeholders', 'Gerenciamento de Stakeholders', 'Administração Municipal', 'Métodos Qualitativos']	Gomes, Ricardo Corrêa	1
3539564256173485	Depicting the arena in which Brazilian local government authorities make decisions: What is the role of stakeholders?	2009	10.1108/09513550910934493	International Journal of Public Sector Management	09513558	22		2	76	90	['Brazil', 'case studies', 'local government', 'stakeholder analysis']	GOMES, R. C.; GOMES, Luciana de Oliveira Miranda	2
3539564256173485	Políticas de saúde e alegações de propriedades funcionais e de saúde para alimentos no Brasil	2007	10.1590/S1516-93322007000200004	RBCF. Revista Brasileira de Ciências Farmacêuticas	15169332	43		2	181	194	['Alegações Funcionais', 'Alegações de Saúde', 'Alimentos/Legislação', 'Políticas de Saúde']	Stringheta, Paulo César; Oliveira, Tânia Toledo de; Gomes, Ricardo Corrêa; Amaral, Maria da Penha Henriques do; Carvalho, Antônio Fernandes de; VILELA, Miriam Aparecida Pinto	6
3539564256173485	Who is supposed to be regarded as a stakeholder for public organizations in developing countries?	2008	10.1080/14719030801928714	Public Management Review (Print)	14719037	10		2	263	275	['Administração Pública', 'Análise de Stakeholders', 'Métodos Quantitativos', 'Survey']	Gomes, Ricardo Corrêa; GOMES, Luciana de Oliveira Miranda	2
3539564256173485	Public Management in South America: what happened in the last ten years?	2008	10.1080/14719030802263939	Public Management Review	14719037	10		4	493	504	['Public Sector Reform', 'Brazil', 'New Public Management', 'South America']	SARAVIA, E. J.; GOMES, R. C.	2
3539564256173485	Cross-Cultural Analysis of Stakeholder Identification in Municipal Districts	2010	10.1080/14719030902800218	Public Management Review (Print)	14719037	12		1	53	75	['Administração Pública', 'Administração Municipal', 'Análise de Stakeholders', 'Métodos Quantitativos', 'Estudos de Caso']	GOMES, R. C.; Liddle, Joyce; de Oliveira Miranda Gomes, Luciana	3
3539564256173485	A Five-Sided Model Of Stakeholder Influence	2010	10.1080/14719031003633979	Public Management Review (Print)	14719037	12		5	701	724	['stakeholder analysis', 'case studies', 'cross-national studies', 'Brazil', 'England']	Gomes, Ricardo Correa; Liddle, Joyce; Gomes, Luciana Oliveira Miranda	3
3539564256173485	O papel dos stakeholders na sustentabilidade da empresa: contribuições para construção de um modelo de análise	2009	10.1590/S1415-65552009000500004	Revista de Administração Contemporânea (Impresso)	14156555	13		EE	39	52	['estratégia', 'responsabilidade social', 'administração de stakeholders', 'sustentabilidade']	Lyra, Mariana Galvão; Gomes, Ricardo Corrêa; JACOVINE, Laércio Antônio Gonçalves	3
3539564256173485	Saúde, democracia e organização do trabalho no contexto do Programa de Saúde da Família: desafios estratégicos	2009	10.1590/S0100-55022009000100016	Revista Brasileira de Educação Médica	01005502	33		1	122	133	[]	Junqueirai, Túlio da Silva; Cotta, Rosângela Minardi Mitre; Gomes, Ricardo Corrêa; SILVEIRA, Suely de Fátima Ramos; Siqueira-Batista, Rodrigo; Pinheiro, Tarcísio M. Magalhães; Melo, Elza Machado de	7
3539564256173485	The balanced scorecard as a performance management tool for third sector organizations: the case of the Arthur Bernardes foundation, Brazil	2009	10.1590/S1807-76922009000400006	BAR. Brazilian Administration Review	18077692	6		4	354	366	['non-profit sector', 'third sector organizations', 'Balanced Scorecard', 'action research', 'case studies']	Gomes, Ricardo Corrêa; Liddle, Joyce	2
3539564256173485	As relações laborais no âmbito da municipalização da gestão em saúde e os dilemas da relação expansão/precarização do trabalho no contexto do SUS	2010	10.1590/S0102-311X2010000500014	Cadernos de Saúde Pública (ENSP. Impresso)	0102311X	26		5	918	928	['Políticas de Saúde', 'Sistema Único de Saúde', 'relações de trabalho']	Junqueira, Túlio da Silva; Cotta, Rosângela Minardi Mitre; Gomes, Ricardo Corrêa; SILVEIRA, Suely de Fátima Ramos; Siqueira-Batista, Rodrigo; Pinheiro, Tarcísio Márcio Magalhães; Sampaio, Rosana Ferreira	7
3539564256173485	Orçamento público: análise da formulação de estratégias sob a perspectiva do planejamento emancipatório e desenvolvimentista	2010		Revista do Serviço Público	00349240	61		3	269	286	['Administração Pública', 'orçamento público', 'Racionalidade Comunicativa', 'planejamento']	ABREU, W. M.; GOMES, R. C.	2
3539564256173485	Stakeholders? Expectations on Health Services: In Search of an Assessment Model of Performance	2011	10.4018/ijpphme.2011010101	International Journal of Public and Private Healthcare Management and Economics (IJPPHME)	21556423	1		1	1	15	['case studies', 'performance assessment', 'performance measurement', 'public services', 'stakeholder analysis']	GOMES, R. C.; GOMES, Luciana de Oliveira Miranda; GOMES, Ricardo Miorin	3
3539564256173485	Current state of public sector performance management in seven selected countries	2012	10.1108/17410401211205632	The International Journal of Productivity and Performance Management	17410401	61		3	235	271	['Administração Pública', 'performance management', 'Brazil']	Rhodes, Mary Lee; Biondi, Lucia; Gomes, Ricardo; Melo, Ana I.; Ohemeng, Frank; Perez-Lopez, Gemma; Rossi, Andrea; Sutiyono, Wayhu	8
3539564256173485	O orçamento público brasileiro e a perspectiva emancipatória: existem evidências empíricas que sustentam esta aproximação?	2013	10.1590/S0034-76122013000200011	Revista de Administração Pública (Impresso)	00347612	47		2	515	540	['Administração Pública', 'estratégia', 'Desenvolvimentismo', 'orçamento público', 'Planejamento Emancipatório']	ABREU, W. M.; GOMES, R. C.	2
3539564256173485	Public Executive Leadership in East and West: An Examination of HRM Factors in Eight Countries	2013	10.1177/0734371X13484827	Review of Public Personnel Administration	0734371X	33			164	184	['Administração de Recursos Humanos', 'Liderança', 'estudos comparados', 'China', 'Brasil']	BERMAN, E.; GOMES, R. C.	2
3539564256173485	Investimento Social Privado além dos Aspectos Econômicos: Compartilhamento de Conhecimento na Relação Empresa-ONGs	2013		Revista Alcance (Online)	1983716X	20		2	221	236	['Compartilhamento de Conhecimento', 'responsabilidade social', 'Relação Interorganizacional']	LYRA, M. G.; ZANQUETTO FILHO, H.; GOMES, R. C.; PINTO, M. M,	4
3539564256173485	International Experiences with Accrual Budgeting in the Public Sector	2013		Revista Contabilidade & Finanças (Impresso)	15197077	24		62	103	112	['orçamento público', 'Regime de Competência', 'Política Fiscal']	MONTEIRO, B. R. P.; GOMES, R. C.	2
3539564256173485	Indicadores para Avaliar o Desempenho de Prefeituras Municipais	2013		Tecnologias de Administração e Contabilidade	22360263	3		1	1	15	['Indicadores de Desempenho', 'dashboard', 'sistema de mensuração de desempenho', 'Administração Municipal']	GOMES, R. C.; LEAL, A.C. S.; ASSIS, V. A.	3
3539564256173485	Tendências e Perspectivas da Administração Pública no Brasil	2013		Revista de Pesquisa em Políticas Públicas	2317921X	1		1	30	62	['Patrimonialismo', 'Burocracia', 'Gerencialismo', 'Brasil']	GOMES, R. C.; MARTINS, H. F.	2
3539564256173485	Analyzing the importance of financial resources for educational effectiveness: The case of Brazil	2014	10.1108/IJPPM-08-2012-0085	The International Journal of Productivity and Performance Management	17410401	63			4	21	['performance measurement', 'local government', 'Educational Effectiveness', 'Public Spending', 'Brazil']	VALLE, A. G. R. M.; GOMES, R. C.	2
3539564256173485	Analyzing local government financial performance: evidence from Brazilian municipalities 2005-2008	2013	10.1590/s1415-65552013000600005	RAC. REVISTA DE ADMINISTRAÇÃO CONTEMPORÂNEA (ONLINE)	19827849	17		6	704	719	['local government', 'Financial Performance', 'Population Size', 'Brazilian Municipalities']	GOMES, R. C.; ALFINITO, S.; ALBUQUERQUE, P. H. M.	3
3539564256173485	The Impact of Societal Culture on the Use of Performance Strategies in East Asia: Evidence from a comparative survey	2013	10.1080/14719037.2013.816522	Public Management Review (Print)	14719037			6	1	25	['Performance Strategies', 'Cross-Cultural Studies', 'East Asia']	BERMAN, E.; SABHARWAL, M.; WANG, C.; WEST, J.; JING, Y.; JAN, C.; LIU, W.; BRILLANTES, A.; CHEN, C.; GOMES, R. C.	10
3539564256173485	Strategic Planning in Brazilian Small-Scale Municipalities: is the Balanced Scorecard a feasible tool?	2014	10.5902/198346598143	Revista de administração da UFSM	19834659	7		1	08	21	['Balanced Scorecard', 'Municipalities', 'action research', 'Brazil']	GOMES, R. C.; LÍRIO, Viviani Silva	2
3539564256173485	Entre o ocaso do império e a afirmação da República no Brasil: mudança institucional gradual e transformativa	2014	10.1590/0034-76121435	RAP. Revista Brasileira de Administração Pública	00347612	48		3	531	550	['Institucionalismo', 'mudança institucional']	VIEIRA, D. M.; GOMES, R. C.; CAMARA, L. M.	3
3539564256173485	Mudança Institucional Gradual e Transformativa: a Influência de Coalizões de Advocacia e Grupos de Interesses em Políticas Públicas	2014	10.1590/s1984-92302014217100008	ORGANIZAÇÕES & SOCIEDADE (ONLINE)	19849230	21		71	679	694	['mudança institucional', 'stakeholder analysis', 'advocacy coalition framework']	VIEIRA, D. M.; GOMES, R. C.	2
3539564256173485	Administração pública no Brasil: reflexões sobre o campo de saber a partir da Divisão Acadêmica da Associação Nacional de Pós-Graduação e Pesquisa em Administração (2009-2013)	2014	10.1590/0034-76122012	RAP. Revista Brasileira de Administração Pública	00347612	48		5	1329	1354	['Administração Pública', 'ANPAD', 'Produção Acadêmica', 'Agenda de Pesquisa', 'Pos-Graduacao']	FADUL, E.; COELHO, F. S.; COSTA, F. J. L.; GOMES, R. C.	4
3539564256173485	The cost of educational effectiveness: Evidence from financing basic education in Brazil	2014	10.1016/j.ijme.2014.03.007	The International Journal of Management Education	14728117	12		21	151	166	['Financing Education', 'Basic Education', 'Educational Effectiveness']	FABRINO, RICARDO JOSÉ GROSSI; SIQUEIRA DO VALLE, BRUNO; Gomes, Ricardo Correa	3
3539564256173485	Paid to Think: Redefining Civic Leadership	2014	10.1002/ncr.21195	National Civic Review (Print)	00279013	103		3	40	47	['leadership', 'cognitive skills', 'strategic thinking']	GOMES, R. C.; STREIB, G.	2
3539564256173485	Is Small Beautiful? Testing the Direct and Nonlinear Effects of Size on Municipal Performance	2015	10.1111/puar.12307	PAR. Public Administration Review	00333352	75		1	137	149	[]	AVELLANEDA, CLAUDIA N.; Gomes, Ricardo Corrêa	2
3539564256173485	In Search of a Stakeholder Management Theory for Third Sector Organizations	2015		Contabilidade, Gestão e Governança	19843925	18		1	43	60	['teoria dos stakeholders', 'gestão estratégica', 'Organizações do Terceiro Setor']	GOMES, R. C.; GOMES, Luciana de Oliveira Miranda	2
3539564256173485	Governo Eletrônico e seu relacionamento com desenvolvimento econômico e humano: um estudo comparativo internacional	2015		Revista do Serviço Público	23578017	66		4	523	556	['Administração Pública', 'governo eletrônico', 'governança pública']	BRAGA, L. V.; GOMES, R. C.	2
3539564256173485	Regulatory politics in user prices: evidence for the Portuguese water industry	2016	10.2166/wp.2016.188	Water Policy	13667017	18		3	1	30	['public policy', 'water policy']	SILVESTRE, H. C.; GOMES, R. C.	2
3539564256173485	Transparência Fiscal Explica Desenvolvimento Social nos Estados Brasileiros?	2015		Sociedade, Contabilidade e Gestão (UFRJ)	19827342	10		2	54	69	['orçamento público', 'Transparência Fiscal', 'desenvolvimento social', 'estados', 'regiões']	ABREU, W. M.; GOMES, R. C.; ALFINITO, S.	3
3539564256173485	Mayoral quality and municipal performance in Brazilian local governments	2017	10.1590/1984-9240831	ORGANIZAÇÕES & SOCIEDADE (ONLINE)	19849230	24		83	555	579	['determinant factors', 'performance management', 'Municipalities']	GOMES, R. C.; AVELLANEDA, C.	2
3539564256173485	Participação eletrônica e suas relações com governo eletrônico, efetividade governamental e accountability	2016	10.1590/1984-92307878	ORGANIZAÇÕES & SOCIEDADE (ONLINE)	19849230	23		78	487	506	['governo eletrônico', 'gestão pública', 'Participação Eletrônica']	BRAGA, L. V.; GOMES, R. C.	2
3539564256173485	The Institutional Settings for the Development of Public Services through State-Owned Enterprises in Brazil	2016	10.1080/01900692.2016.1247368	International Journal of Public Administration	01900692	40		1	1	13	['public sector organizations']	SILVESTRE, H. C.; GOMES, R. C.; GOMES, Ricardo Miorin	3
3539564256173485	Knowledge sharing relevance in social responsibility partnerships	2017	10.1108/JMD-10-2014-0123	Journal of Management Development	02621711	36			129	138	['social responsibility', 'stakeholder analysis']	LYRA, M. G.; GOMES, R. C.; PINTO, M. M,	3
3539564256173485	Do open budget institutional changes improve social development?	2016	10.21714/1984-3925_2016v19n3a5	Contabilidade, Gestão e Governança	19843925	19		3	422	439	['accountability', 'Transparência Fiscal', 'participação popular']	ABREU, W. M.; GOMES, R. C.	2
3539564256173485	Governance in the legislative power: looking at the parliamentary boards	2017		Revista do Serviço Público (Brasília)	00349240	68		3	557	582	['governança pública', 'Poder Legislativo']	GUIMARAES, A. S.; SCHWARTZ, F. P.; GOMES, R. C.	3
3539564256173485	Joined-up Government of utilities: a meta-review on a public&#45;public partnership and inter-municipal cooperation in the water and wastewater industries	2017	10.1080/14719037.2017.1363906	Public Management Review	14719037	17		1	1	25	['regulation', 'Meta-Analysis', 'water policy']	SILVESTRE, H. C.; GOMES, R. C.; MARQUES, R. C.	3
3539564256173485	Discurso e Poder na Formulação de Políticas Públicas Ambientais: O Caso da Política Nacional de Resíduos Sólidos	2018	10.21527/2237-6453.2018.44.133-167	DESENVOLVIMENTO EM QUESTÃO	22376453	16		44	133	167	['formulação de políticas públicas', 'Resíduos Sólidos']	ALMEIDA, L.; GOMES, R. C.	2
3539564256173485	A resource-based view of utilities: The key-determinant factors for customer prices and organizational costs in the Portuguese water industry	2017	10.1016/j.wre.2017.09.002	Water Resources and Economics	22124284	19			41	50	['water policy', 'Resource-Based Theory']	SILVESTRE, H. C.; GOMES, R. C.	2
3539564256173485	Atores, Recursos e Interesses na Formulação da Política Nacional de Resíduos Sólidos	2018	10.21118/apgs.v10i3.1558	ADMINISTRAÇÃO PÚBLICA E GESTÃO SOCIAL	21755787			3	161	169	['Políticas Públicas', 'formulação de políticas públicas']	ALMEIDA, L.; GOMES, R. C.	2
3539564256173485	Perspectivas teóricas para a análise de políticas públicas: como lidam com a complexidade?	2019	10.21118/apgs.v11i1.1557	ADMINISTRAÇÃO PÚBLICA E GESTÃO SOCIAL	21755787			1	16	27	['Políticas Públicas', 'teoria da complexidade']	ALMEIDA, L.; GOMES, R. C.	2
3539564256173485	Implementation of Brazil's energy policy through the national oil company: From institutional chaos to strategic order	2018	10.1016/j.enpol.2018.04.028	ENERGY POLICY	03014215	119			87	96	['Políticas Públicas', 'Energy Policy']	SILVESTRE, H. C.; GOMES, R. C.	2
3539564256173485	Measuring collaborative stakeholder influence and open budget actions	2018	10.1590/0034-7612173451	Revista de Administração Pública (Impresso)	19823134	52			593	609	['Measuring Collaborative Stakeholder Influence and', 'Open Budget', 'Governance']	ABREU, W. M.; GOMES, R. C.	2
3539564256173485	Coalizões de advocacia e estratégias de negociação na revisão do Código Florestal	2019	10.1590/0034-7612173987	Revista de Administração Pública (Impresso)	19823134	53		1	1	22	['teoria dos stakeholders', 'Código Florestal Brasileiro']	MEDEIROS, E. A.; GOMES, R. C.	2
3539564256173485	Processo das políticas públicas: revisão de literatura, reflexões teóricas e apontamentos para futuras pesquisas	2018	10.1590/1679-395164108	CADERNOS EBAPE.BR (FGV)	16793951	16		3	444	455	['Avaliação de Políticas Públicas', 'Processo Político']	ALMEIDA, L.; GOMES, R. C.	2
3539564256173485	Os papéis dos stakeholders na formulação do Pronatec	2018	10.1590/0034-761220180095	RAP. Revista Brasileira de Administração Pública	00347612	52		6	1258	1269	['Análise de Stakeholders', 'formulação de políticas públicas', 'PRONATEC']	BISPO, F. C. S.; GOMES, R. C.	2
3539564256173485	Repensando o Estado brasileiro: em busca de um modelo sustentável	2018		REVISTA DO SERVICO PUBLICO (ONLINE)	23578017	69		EE	5	13	['Reforma do Setor Publico', 'Reforma do Estado', 'desenvolvimento sustentável']	OLIVEIRA, J. A. P.; GOMES, R. C.	2
3539564256173485	Can public procurement be strategic? A future agenda proposition	2019	10.1108/JOPP-09-2018-0032	Journal of Public Procurement	15350118	ahead			ahead		['Compras Públicas', 'Administração Pública']	SANTOS, P. G.; GOMES, R. C.	2
3539564256173485	Uma Proposta de Instrumento de Pesquisa para Explorar as Influências dos Stakeholders nas Organizações Públicas	2005		Alcance (UNIVALI)	14132591	12	1		09	26	['Administração Pública', 'Administração Municipal', 'Análise de Stakeholders', 'Metodologia de Pesquisa', 'Métodos Qualitativos', 'Métodos Quantitativos']	GOMES, R. C.	1
3851480345390580	Work Motivation - Models For Developing Countries	1996		Human Relations (New York)	00187267	49	4		501	522	['Desenvolvimento Cultura Organizacional']	PETER, K. S.; Spink,P.K.	2
